,matnr,zzprncode,zzibrnd,mtart,matkl,TherapeuticClass,PrincipalName,mstae,mstde,mstav,mstdv,zzdwrx,spart,vtweg,dwerk,mvgr1,mvgr2,mvgr3,mvgr4,mvgr5,tragr,vmsta,vmstd,MaterialSalesOrganisation,prodh,mtpos,OldMaterialCode,GovernmentMaterialCode,taxClassification,Description,Language,DefaultMaterialDescription,DefaultMaterialLanguage,unitOfMeasurement,itemRegistrationNumber,GenericMaterialName,WarehouseStorageCondition,aland,taxm1,taxm2,taxm3,taxm4,taxm5,taxm6,taxm7,taxm8,taxm9,taxim,tatyp,vtext,idnlf,prat1,prat2,prat3,prat4,prat5,prat6,prat7,prat8,prat9,zzibrnd_new,TherapeuticClass_new,PrincipalName_new,soup
2814,23046911,101236.0,SERETIDE ACCUHALER,ZF03,ZPE,"Comb. of B2-stimu. w/ corticoids, inh.",GLAXOSMITHKLINE PHARMACEUTICAL_,LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP01,,0,2001,1012360RESPRSERSER,NORM,02181311,,,SERETIDE ACCUHALER50/500MCG60DOSES,E,SERETIDE ACCUHALER50/500MCG60DOSES,E,EA,MAL20001533A,SALMETEROL XINAFOATE FLUTICASONE PROPION,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,10000000063879,,,,,,,,,,['SERETIDE ACCUHALER'],"['Comb. of B2-stimu. w/ corticoids', 'inh.']",['GLAXOSMITHKLINE PHARMACEUTICAL_'],seretide accuhaler comb. of b2-stimu. w/ corticoids inh.glaxosmithkline pharmaceutical_ seretide accuhaler50/500mcg60doses
2815,21046544,101390.0,NAT-C,ZF01,ZCH,Plain vitamin C (including vit. C salts),MEGA LIFESCIENCES PTY LTD (PCL,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2PR,,ZP01,,0,2001,101390000006002001,NORM,274NAC001,,,NAT-CTABS1000MG30'S,E,NAT-CTABS1000MG30'S,E,EA,MAL20040954XR,NAT-C,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,F-N501-H14-03,,,,,,,,,,['NAT-C'],['Plain vitamin C (including vit. C salts)'],['MEGA LIFESCIENCES PTY LTD (PCL'],nat-c plain vitamin c (including vit. c salts)mega lifesciences pty ltd (pcl nat-ctabs1000mg30's
2816,23073198,101286.0,NORISTERAT,ZF03,ZPE,"Progestogen-only preparations, oral",BAYER CO (M) SDN BHD (PCL a/c),LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP01,,0,2001,10128600BAY1BU2021,NORM,88225,,,NORISTERATPFS200MG1X1ML,E,NORISTERATPFS200MG1X1ML,E,EA,MAL19900579A,NORETHISTERONE PFS   200MG  1X1ML,AC,MY,0.0,,,,,,,,,,MWST,Product : No Tax,80503092,,,,,,,,,,['NORISTERAT'],"['Progestogen-only preparations', 'oral']",['BAYER CO (M) SDN BHD (PCL a/c)'],noristerat progestogen-only preparations oralbayer co (m) sdn bhd (pcl a/c) noristeratpfs200mg1x1ml
2817,23071890,101252.0,ILIADIN ADULT,ZF03,ZPE,Nasal decongestants,MERCK SDN BHD,LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP01,,0,2001,1012520ILDIN463ILA,NORM,41291,,,ILIADIN ADULTDROP0.05%10ML,E,ILIADIN ADULTDROP0.05%10ML,E,EA,MAL19870787A,ILIADIN ADULT       DROP  0.05%  10ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,3023601491,,,,,,,,,,['ILIADIN ADULT'],['Nasal decongestants'],['MERCK SDN BHD'],iliadin adult nasal decongestantsmerck sdn bhd iliadin adultdrop0.05%10ml
2818,23072350,101260.0,JOINT PLUS,ZF03,ZCH,Tonics,SWISS BIO PHARMA SDN,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101260VHBP01060001,NORM,51933,,,JOINT PLUSVEGICAPS30'S,E,JOINT PLUSVEGICAPS30'S,E,EA,MAL20033847T,JOINT PLUS VEGICAPS 30'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['JOINT PLUS'],['Tonics'],['SWISS BIO PHARMA SDN'],joint plus tonicsswiss bio pharma sdn joint plusvegicaps30's
2819,21041075,101229.0,JB MESSY TIMES WIPES,ZF01,ZPC,All other non-therapeutic products,JOHNSON & JOHNSON SDN BHD (PCL,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101229WBAB01011001,NORM,152110533301,,,JB MESSY TIMES WIPES80'SX2,E,JB MESSY TIMES WIPES80'SX2,E,EA,NOT REQUIRED,JB MESSY TIMES WIPES 80'SX2,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,9556006025598,,,,,,,,,,['JB MESSY TIMES WIPES'],['All other non-therapeutic products'],"['JOHNSON ', 'JOHNSON SDN BHD (PCL']",jb messy times wipes all other non-therapeutic productsjohnson  johnson sdn bhd (pcl jb messy times wipes80'sx2
2820,21041254,101229.0,JOHNSON'S MINI FACE,ZF01,ZPC,"Emollients, protectives",JOHNSON & JOHNSON SDN BHD (PCL,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101229JPES01001009,NORM,1528303635,,,JOHNSON'S MINI FACEPOW.SOFT WHITE 5G,E,JOHNSON'S MINI FACEPOW.SOFT WHITE 5G,E,EA,NOT REQUIRED,JOHNSON'S MINI FACE POW.SOFT WHITE 5G,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,4801010707004,,,,,,,,,,"[""JOHNSON'S MINI FACE""]","['Emollients', 'protectives']","['JOHNSON ', 'JOHNSON SDN BHD (PCL']",johnson's mini face emollients protectivesjohnson  johnson sdn bhd (pcl johnson's mini facepow.soft white 5g
2821,23058548,101322.0,MERINO LANOLIN & VIT,ZF03,ZCS,"Emollients, protectives",BIO VITA CEUTICALS SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101322BVCOS1001003,NORM,172058,,,MERINO LANOLIN & VITAMIN EOIL50ML,E,MERINO LANOLIN & VITAMIN EOIL50ML,E,EA,NOT091100271K,MERINO LANOLIN & VITAMIN E OIL   50ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,"['MERINO LANOLIN ', 'VIT']","['Emollients', 'protectives']",['BIO VITA CEUTICALS SDN BHD'],merino lanolin & vit emollients protectivesbio vita ceuticals sdn bhd merino lanolin & vitamin eoil50ml
2822,23071373,101242.0,MENTHOLATUM WATERLIP,ZF03,ZPC,"Emollients, protectives",ROHTO-MENTHOLATUM (M) SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101242WLIP01003004,NORM,29645,,,MENTHOLATUM WATERLIPFRAGRANCE FREE 3.5G,E,MENTHOLATUM WATERLIPFRAGRANCE FREE 3.5G,E,EA,NOT110306912K,MENTHOLATUM WATERLIP FRAGRANCE FREE 3.5G,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['MENTHOLATUM WATERLIP'],"['Emollients', 'protectives']",['ROHTO-MENTHOLATUM (M) SDN BHD'],mentholatum waterlip emollients protectivesrohto-mentholatum (m) sdn bhd mentholatum waterlipfragrance free 3.5g
2823,21042739,101346.0,VID MINIBEAR MV+V BP,ZF01,ZCH,Multivitamins w/o Minerals - Paediatric,ABBOTT LABORATORIES (M) SDN,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101346000EPDVIDVID,NORM,209T136.2A,,,VID MINIBEAR MV+V BP201260'SX2,E,VID MINIBEAR MV+V BP201260'SX2,E,EA,NOT REQUIRED,VID MINIBEAR MV+V BP 2012        60'SX2,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['VID MINIBEAR MV+V BP'],['Multivitamins w/o Minerals - Paediatric'],['ABBOTT LABORATORIES (M) SDN'],vid minibear mv+v bp multivitamins w/o minerals - paediatricabbott laboratories (m) sdn vid minibear mv+v bp201260'sx2
2824,21046760,101393.0,VENFLON PRO S 22GA0.,ZF01,ZMD,All other non-therapeutic products,BECTON DICKINSON HOLDINGS PTE,LR,20250101,LR,20250101,Y,30,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101393000104000000,NORM,277393222,,,VENFLON PRO S 22GA0.9MM OD25MM L50'S,E,VENFLON PRO S 22GA0.9MM OD25MM L50'S,E,EA,NOT REQUIRED,VENFLON PRO S 22GA 0.9MM OD 25MM L 50'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['VENFLON PRO S 22GA0.'],['All other non-therapeutic products'],['BECTON DICKINSON HOLDINGS PTE'],venflon pro s 22ga0. all other non-therapeutic productsbecton dickinson holdings pte venflon pro s 22ga0.9mm od25mm l50's
2825,23064364,101237.0,VITAMIN C BUY 2 FREE,ZF03,ZCH,Plain vitamin C (including vit. C salts),BLACKMORES (MALAYSIA) SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,PMO,,ZNC,2GD,,ZP01,,0,2001,101237AVIC01001001,NORM,23584,,,VITAMIN C BUY 2 FREE160'S,E,VITAMIN C BUY 2 FREE160'S,E,EA,MAL04125498XCR,VITAMIN C BUY 2 FREE 1           60'S,AC,MY,0.0,,,,,,,,,,MWST,Product : No Tax,26086,,,,,,,,,,['VITAMIN C BUY 2 FREE'],['Plain vitamin C (including vit. C salts)'],['BLACKMORES (MALAYSIA) SDN BHD'],vitamin c buy 2 free plain vitamin c (including vit. c salts)blackmores (malaysia) sdn bhd vitamin c buy 2 free160's
2826,21045980,101361.0,TUBIGRIP*SSB FL (L),ZF01,ZMC,All other wound healing agents,MOLNLYCKE HEALTHCARE,LR,20250101,LR,20250101,Y,30,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101361000CWC001003,NORM,2231484,,,TUBIGRIP*SSB FL (L)1'S,E,TUBIGRIP*SSB FL (L)1'S,E,EA,NOT REQUIRED,TUBIGRIP SSB FL (L) 1'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,"['TUBIGRIP', 'SSB FL (L)']",['All other wound healing agents'],['MOLNLYCKE HEALTHCARE'],tubigrip*ssb fl (l) all other wound healing agentsmolnlycke healthcare tubigrip*ssb fl (l)1's
2827,21045981,101361.0,TUBIGRIP*SSB FL (XL,ZF01,ZMC,All other wound healing agents,MOLNLYCKE HEALTHCARE,LR,20250101,LR,20250101,Y,30,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101361000CWC001003,NORM,2231485,,,TUBIGRIP*SSB FL (XL) 1'S,E,TUBIGRIP*SSB FL (XL) 1'S,E,EA,NOT REQUIRED,TUBIGRIP SSB FL (XL) 1'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,"['TUBIGRIP', 'SSB FL (XL']",['All other wound healing agents'],['MOLNLYCKE HEALTHCARE'],tubigrip*ssb fl (xl all other wound healing agentsmolnlycke healthcare tubigrip*ssb fl (xl) 1's
2828,23059610,101338.0,URIAGE HYSEAC EAU NE,ZF03,ZCS,"Emollients, protectives",LABORATOIRES DERMATO D'URIAGE,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101338URIAGE002020,NORM,19415000463,,,URIAGE HYSEAC EAU NETTOYANTE F250ML,E,URIAGE HYSEAC EAU NETTOYANTE F250ML,E,EA,NOT130502813K,URIAGE HYSEAC EAU NETTOYANTE F 250ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['URIAGE HYSEAC EAU NE'],"['Emollients', 'protectives']","[""LABORATOIRES DERMATO D'URIAGE""]",uriage hyseac eau ne emollients protectiveslaboratoires dermato d'uriage uriage hyseac eau nettoyante f250ml
2829,23047251,101256.0,UNDER EYE CREAM,ZF03,ZCS,"Emollients, protectives",EMBUN ELIT SDN BHD (PCL a/c),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101256WSKI01019001,NORM,046012235,,,UNDER EYE CREAM15ML,E,UNDER EYE CREAM15ML,E,EA,NOT110802128K,UNDER EYE CREAM                  15ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['UNDER EYE CREAM'],"['Emollients', 'protectives']",['EMBUN ELIT SDN BHD (PCL a/c)'],under eye cream emollients protectivesembun elit sdn bhd (pcl a/c) under eye cream15ml
2830,23047427,101256.0,PROTEIN SPOO GENTLE,ZF03,ZPC,Other dermatological preparations,EMBUN ELIT SDN BHD (PCL a/c),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101256WHAI01004001,NORM,046050364,,,PROTEIN SPOO GENTLEDC 400ML + SOAP 75GM,E,PROTEIN SPOO GENTLEDC 400ML + SOAP 75GM,E,EA,NOT110100739K,PROTEIN SPOO GENTLE DC 400ML + SOAP 75GM,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['PROTEIN SPOO GENTLE'],['Other dermatological preparations'],['EMBUN ELIT SDN BHD (PCL a/c)'],protein spoo gentle other dermatological preparationsembun elit sdn bhd (pcl a/c) protein spoo gentledc 400ml + soap 75gm
2831,23047757,101256.0,PROTEIN SHAMPOO GENT,ZF03,ZPC,Other dermatological preparations,EMBUN ELIT SDN BHD (PCL a/c),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101256WHAI01004001,NORM,046818166,,,PROTEIN SHAMPOO GENTLE DAILY CARE200ML,E,PROTEIN SHAMPOO GENTLE DAILY CARE200ML,E,EA,NOT110100739K,PROTEIN SHAMPOO GENTLE DAILY CARE  200ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['PROTEIN SHAMPOO GENT'],['Other dermatological preparations'],['EMBUN ELIT SDN BHD (PCL a/c)'],protein shampoo gent other dermatological preparationsembun elit sdn bhd (pcl a/c) protein shampoo gentle daily care200ml
2832,23047787,101256.0,PROTEIN SHAMPOO REP,ZF03,ZPC,Other dermatological preparations,EMBUN ELIT SDN BHD (PCL a/c),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101256WHAI01004001,NORM,046821548,,,PROTEIN SHAMPOO REP& REGEN (2IN1) 200ML,E,PROTEIN SHAMPOO REP& REGEN (2IN1) 200ML,E,EA,NOT110100765K,PROTEIN SHAMPOO REP & REGEN (2IN1) 200ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['PROTEIN SHAMPOO REP'],['Other dermatological preparations'],['EMBUN ELIT SDN BHD (PCL a/c)'],protein shampoo rep other dermatological preparationsembun elit sdn bhd (pcl a/c) protein shampoo rep& regen (2in1) 200ml
2833,23047697,101256.0,PURIFYING MUD PACK,ZF03,ZPC,"Emollients, protectives",EMBUN ELIT SDN BHD (PCL a/c),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101256WSKI01011001,NORM,046511012,,,PURIFYING MUD PACK75ML,E,PURIFYING MUD PACK75ML,E,EA,NOT110802132K,PURIFYING MUD PACK               75ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['PURIFYING MUD PACK'],"['Emollients', 'protectives']",['EMBUN ELIT SDN BHD (PCL a/c)'],purifying mud pack emollients protectivesembun elit sdn bhd (pcl a/c) purifying mud pack75ml
2834,21039851,101272.0,SYOSS MOISTURE INTEN,ZF01,ZPC,All other non-therapeutic products,HENKEL (M) SDN BHD - SYOSS,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101272HEN001001001,NORM,0671650838,,,SYOSS MOISTURE INTENSIVESHAMPOO190ML,E,SYOSS MOISTURE INTENSIVESHAMPOO190ML,E,EA,NOT130804473K,SYOSS MOIST INT SHP 190ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['SYOSS MOISTURE INTEN'],['All other non-therapeutic products'],['HENKEL (M) SDN BHD - SYOSS'],syoss moisture inten all other non-therapeutic productshenkel (m) sdn bhd - syoss syoss moisture intensiveshampoo190ml
2835,23065215,101377.0,TDF POST PEEL NEUTRA,ZF03,ZCS,"Emollients, protectives",STRATA WIDE (M) SDN BHD  (PCL,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2PR,,ZP01,,0,2001,101377TDF001013005,NORM,259123,,,TDF POST PEEL NEUTRALIZER4FL.OZ/120ML,E,TDF POST PEEL NEUTRALIZER4FL.OZ/120ML,E,EA,NOT110505188K,TDF POST PEEL NEUTRALIZER 4FL.OZ/120ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['TDF POST PEEL NEUTRA'],"['Emollients', 'protectives']",['STRATA WIDE (M) SDN BHD  (PCL'],tdf post peel neutra emollients protectivesstrata wide (m) sdn bhd  (pcl tdf post peel neutralizer4fl.oz/120ml
2836,21037505,101223.0,TECNIS ACRYL ZA9003,ZF01,ZMD,Cataract and anticataractogenic preps.,ABBOTT MEDICAL OPTICS,LR,20250101,LR,20250101,Y,30,10,2010,Z93,,ZNC,2GD,,ZP01,,0,2001,101223000IOL003002,NORM,009ZA9003140,,,TECNIS ACRYL ZA9003+14.0,E,TECNIS ACRYL ZA9003+14.0,E,EA,NOT REQUIRED,TECNIS ACRYL ZA9003 +14.0,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['TECNIS ACRYL ZA9003'],['Cataract and anticataractogenic preps.'],['ABBOTT MEDICAL OPTICS'],tecnis acryl za9003 cataract and anticataractogenic preps.abbott medical optics tecnis acryl za9003+14.0
2837,21037867,101223.0,TECNIS ZMA 24.0D MF,ZF01,ZMD,Cataract and anticataractogenic preps.,ABBOTT MEDICAL OPTICS,LR,20250101,LR,20250101,Y,30,10,2010,ZMA,,ZNC,2GD,,ZP01,,0,2001,101223000IOL004004,NORM,009ZMA00240,,,TECNIS ZMA 24.0D MFACRYLI,E,TECNIS ZMA 24.0D MFACRYLI,E,EA,NOT REQUIRED,TECNIS ZMA 24.0D MF ACRYLI,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['TECNIS ZMA 24.0D MF'],['Cataract and anticataractogenic preps.'],['ABBOTT MEDICAL OPTICS'],tecnis zma 24.0d mf cataract and anticataractogenic preps.abbott medical optics tecnis zma 24.0d mfacryli
2838,21037675,101223.0,TECNIS TORIC 1-PIECE,ZF01,ZMD,Cataract and anticataractogenic preps.,ABBOTT MEDICAL OPTICS,LR,20250101,LR,20250101,Y,30,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101223000IOL006001,NORM,009ZCT2250165,,,TECNIS TORIC 1-PIECECYL2.2516.5,E,TECNIS TORIC 1-PIECECYL2.2516.5,E,EA,NOT REQUIRED,TECNIS TORIC 1-PIECE CYL2.25 16.5,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['TECNIS TORIC 1-PIECE'],['Cataract and anticataractogenic preps.'],['ABBOTT MEDICAL OPTICS'],tecnis toric 1-piece cataract and anticataractogenic preps.abbott medical optics tecnis toric 1-piececyl2.2516.5
2839,21038832,101254.0,SENOKOT,ZF01,ZPE,Contact laxatives,RECKITT BENCKISER (MALAYSIA),LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101254RB0001001SEN,NORM,042020777,,,SENOKOTTABS60'S,E,SENOKOTTABS60'S,E,EA,MAL19910969X,SENNA,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['SENOKOT'],['Contact laxatives'],['RECKITT BENCKISER (MALAYSIA)'],senokot contact laxativesreckitt benckiser (malaysia) senokottabs60's
2840,23070878,101241.0,SPORANOX ORAL,ZF03,ZPE,Systemic agents for fungal infections,JANSSEN PHARMACEUTICA,LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP01,,0,2001,101241DAAP01001001,NORM,28077,,,SPORANOX ORALSOLN10MG/ML150ML,E,SPORANOX ORALSOLN10MG/ML150ML,E,EA,MAL19993011A,ITRACONAZOLE,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,MY414097TG,,,,,,,,,,['SPORANOX ORAL'],['Systemic agents for fungal infections'],['JANSSEN PHARMACEUTICA'],sporanox oral systemic agents for fungal infectionsjanssen pharmaceutica sporanox oralsoln10mg/ml150ml
2841,23056477,101292.0,SIMPLE T/PK CLEANSIN,ZF03,ZCS,"Emollients, protectives",PURECARE HEALTH & BEAUTY SDN,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101292ACON01001012,NORM,118804,,,SIMPLE T/PK CLEANSING FACIAL WIPES 25'S,E,SIMPLE T/PK CLEANSING FACIAL WIPES 25'S,E,EA,NOT110603584K,SIMPLE T/PK CLEANSING FACIAL WIPES 25'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['SIMPLE T/PK CLEANSIN'],"['Emollients', 'protectives']","['PURECARE HEALTH ', 'BEAUTY SDN']",simple t/pk cleansin emollients protectivespurecare health  beauty sdn simple t/pk cleansing facial wipes 25's
2842,21046412,101380.0,SK PALETTE DELUXE5-1,ZF01,ZPC,All other non-therapeutic products,HENKEL (MALAYSIA) SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101380HEN001001004,NORM,2641830442,,,SK PALETTE DELUXE5-1LIGHTASH BRN230B1F1,E,SK PALETTE DELUXE5-1LIGHTASH BRN230B1F1,E,EA,NOT140101739K,SK PALETTE DELUXE5-1LIGHT ASH BRN B1F1,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['SK PALETTE DELUXE5-1'],['All other non-therapeutic products'],['HENKEL (MALAYSIA) SDN BHD'],sk palette deluxe5-1 all other non-therapeutic productshenkel (malaysia) sdn bhd sk palette deluxe5-1lightash brn230b1f1
2843,21046358,101380.0,SK EC ULTIMATE REPAI,ZF01,ZPC,All other non-therapeutic products,HENKEL (MALAYSIA) SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101380HEN002001002,NORM,2641650753,,,SK EC ULTIMATE REPAIR CONDITIONER350ML,E,SK EC ULTIMATE REPAIR CONDITIONER350ML,E,EA,NOT120202138K,SK EC ULTIMATE REPAIR CONDITIONER 350ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['SK EC ULTIMATE REPAI'],['All other non-therapeutic products'],['HENKEL (MALAYSIA) SDN BHD'],sk ec ultimate repai all other non-therapeutic productshenkel (malaysia) sdn bhd sk ec ultimate repair conditioner350ml
2844,23058992,101326.0,SOLARAY ASTRAGALUS,ZF03,ZCH,All other tonics,GROWAY(M) SDN BHD (PCL a/c),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101326SOLARAHESLUN,NORM,17677836,,,SOLARAY ASTRAGALUSCAPS400MG100'S,E,SOLARAY ASTRAGALUSCAPS400MG100'S,E,EA,MAL19984138T,SOLARAY ASTRAGALUS  CAPS  400MG  100'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['SOLARAY ASTRAGALUS'],['All other tonics'],['GROWAY(M) SDN BHD (PCL a/c)'],solaray astragalus all other tonicsgroway(m) sdn bhd (pcl a/c) solaray astragaluscaps400mg100's
2845,23059000,101326.0,SOLARAY CRANACTIN AF,ZF03,ZCH,All other tonics,GROWAY(M) SDN BHD (PCL a/c),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101326SOLARAVITURI,NORM,17677848,,,SOLARAY CRANACTIN AFEXT CAPS 400MG 60'S,E,SOLARAY CRANACTIN AFEXT CAPS 400MG 60'S,E,EA,MAL20013644T,SOLARAY CRANACTIN AF EXT CAPS 400MG 60'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['SOLARAY CRANACTIN AF'],['All other tonics'],['GROWAY(M) SDN BHD (PCL a/c)'],solaray cranactin af all other tonicsgroway(m) sdn bhd (pcl a/c) solaray cranactin afext caps 400mg 60's
2846,21042052,101339.0,195 PANACOOL CHILDRE,ZF01,ZPE,All other non-therapeutic products,GLAXOSMITHKLINE CONSUMER,LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2PH,,ZP01,,0,2001,101339PANCOOPANPAN,NORM,195238008,,,195 PANACOOL CHILDREN COOLING PATCH 4'S,E,195 PANACOOL CHILDREN COOLING PATCH 4'S,E,EA,NOT REQUIRED,195 PANACOOL CHILDREN COOLING PATCH 4'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['195 PANACOOL CHILDRE'],['All other non-therapeutic products'],['GLAXOSMITHKLINE CONSUMER'],195 panacool childre all other non-therapeutic productsglaxosmithkline consumer 195 panacool children cooling patch 4's
2847,21041445,101229.0,*LISTERINE BRIGHT &,ZF01,ZPC,Mouth antiseptics & anti-infectives,JOHNSON & JOHNSON SDN BHD (PCL,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101229LISTER001007,NORM,154330137302,,,*LISTERINE BRIGHT &CLEAN750MLTP,E,*LISTERINE BRIGHT &CLEAN750MLTP,E,EA,NOT REQUIRED,*LISTERINE BRIGHT & CLEAN 750ML   TP,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,9556006277225,,,,,,,,,,"['', 'LISTERINE BRIGHT &']","['Mouth antiseptics ', 'anti-infectives']","['JOHNSON ', 'JOHNSON SDN BHD (PCL']",*listerine bright & mouth antiseptics  anti-infectivesjohnson  johnson sdn bhd (pcl *listerine bright &clean750mltp
2848,23071247,101242.0,DEEP HEAT ES 94G FOC,ZF03,ZPC,Topical antirheumatics,ROHTO-MENTHOLATUM (M) SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,10124200DEEP004001,NORM,29374,,,DEEP HEAT ES 94G FOCDEEPHEAT ES35G,E,DEEP HEAT ES 94G FOCDEEPHEAT ES35G,E,EA,MAL07050977X,DEEP HEAT ES 94G FOC DEEP HEAT ES 35G,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['DEEP HEAT ES 94G FOC'],['Topical antirheumatics'],['ROHTO-MENTHOLATUM (M) SDN BHD'],deep heat es 94g foc topical antirheumaticsrohto-mentholatum (m) sdn bhd deep heat es 94g focdeepheat es35g
2849,23072277,101260.0,DEBTIN 6 PLUS 60'S C,ZF03,ZCH,Tonics,SWISS BIO PHARMA SDN,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101260VHBP01042001,NORM,51347,,,DEBTIN 6 PLUS 60'S CAPSULE,E,DEBTIN 6 PLUS 60'S CAPSULE,E,EA,MAL06061614T,DEBTIN 6 PLUS 60'S CAPSULE,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,"[""DEBTIN 6 PLUS 60'S C""]",['Tonics'],['SWISS BIO PHARMA SDN'],debtin 6 plus 60's c tonicsswiss bio pharma sdn debtin 6 plus 60's capsule
