"customersoldto","customershipto","salesorg","salesrepid","salesreptype","principalnumber","countrycode","csteam","principalgroup","principalsalesrep","soldtoincluded"
"0030070570","0070090977","2001","mynrdsk-cwmi","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-eelw","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-elwee","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-erinooi","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-eswe","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-evanlim","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-geht","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-hkwy","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-hobl","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-howe","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-hpgt","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-hwjy","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-ivankoo","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-jasminep","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-jlzi","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-khuy","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-lbzq","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-lclg","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-lhnm","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-lijh","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-lindaooi","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-lmfg","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-lmyz","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-lnck","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-lpsz","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-lqsl","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-lttee","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-ltyap","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-lwet","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-lwkh","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-lwzl","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-lzyo","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-mjoi","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-nalg","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-pchakkarwar","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-powt","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-qsyh","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-rcbs","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-roselinec","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-siyt","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-skph","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-sktan","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-slhg","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-telp","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-thenitram","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-tzhi","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-vincentsiow","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-vsf","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-wchc","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-wgc","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-womk","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-xylm","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-yelt","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-yllm","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-ypsl","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-yrmd","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-zeliango","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mynrdsk-zsys","external","0000102694","MY","","","ALLREP",True
"0030070570","0070090977","2001","mysoza-birdtan","external","0000100994","MY","","","ALLREP",True
"0030070570","0070090977","2001","mysoza-clarissat","external","0000100994","MY","","","ALLREP",True
"0030070570","0070090977","2001","mysoza-evlaw","external","0000100994","MY","","","ALLREP",True
"0030070570","0070090977","2001","mysoza-vincentk","external","0000100994","MY","","","ALLREP",True
"0030070570","0070090977","2001","mysoza-ykleong","external","0000100994","MY","","","ALLREP",True
"0030070570","0070090977","2001","mysysmex-azaiton","external","0000100219","MY","","","ALLREP",True
"0030070570","0070090977","2001","mysysmex-fatihah","external","0000100219","MY","","","ALLREP",True
"0030070570","0070090977","2001","mysysmex-junweil","external","0000100219","MY","","","ALLREP",True
"0030070570","0070090977","2001","mysysmex-junxians","external","0000100219","MY","","","ALLREP",True
"0030070570","0070090977","2001","mysysmex-nur","external","0000100219","MY","","","ALLREP",True
"0030070570","0070090977","2001","mysysmex-revathy","external","0000100219","MY","","","ALLREP",True
"0030070570","0070090977","2001","mysysmex-ryanphang","external","0000100219","MY","","","ALLREP",True
"0030070570","0070090977","2001","mytaiho-bchintan","external","0000102271","MY","","","Sharon Yeo",True
"0030070570","0070090977","2001","mytaiho-sharonyeo","external","0000102271","MY","","","Sharon Yeo",True
"0030070570","0070090977","2001","mytaiho-sygoh","external","0000102271","MY","","","Sharon Yeo",True
"0030070570","0070090977","2001","namaninaka","internal","0000100268","MY","COMSOLMY","","NTRD",True
"0030070570","0070090977","2001","namaninaka","internal","0000104483","MY","COMSOLMY","","NTRD",True
"0030070570","0070090977","2001","namaninaka","internal","0000105221","MY","COMSOLMY","","LOR2",True
"0030070570","0070090977","2001","namaninaka","internal","0000105351","MY","COMSOLMY","","NTRD",True
"0030070570","0070090977","2001","nchew","internal","0000104947","MY","COMSOLMY","","E101",True
"0030070570","0070090977","2001","nchew","internal","0000104947","MY","COMSOLMY","","E109",True
"0030070570","0070090977","2001","nchew","internal","0000104947","MY","COMSOLMY","","E803",True
"0030070570","0070090977","2001","nfoo","internal","0000100187","MY","COMSOLMY","","E141",True
"0030070570","0070090977","2001","nfoo","internal","0000100187","MY","COMSOLMY","","E507",True
"0030070570","0070090977","2001","nfoo","internal","0000100226","MY","COMSOLMY","","E202",True
"0030070570","0070090977","2001","nfoo","internal","0000100268","MY","COMSOLMY","","NTRD",True
"0030070570","0070090977","2001","nfoo","internal","0000100289","MY","COMSOLMY","","E707",True
"0030070570","0070090977","2001","nfoo","internal","0000101788","MY","COMSOLMY","","E003",True
"0030070570","0070090977","2001","nfoo","internal","0000101788","MY","COMSOLMY","","E605",True
"0030070570","0070090977","2001","nfoo","internal","0000101808","MY","COMSOLMY","","E903",True
"0030070570","0070090977","2001","nfoo","internal","0000101827","MY","COMSOLMY","","E507",True
"0030070570","0070090977","2001","nfoo","internal","0000101989","MY","COMSOLMY","","E707",True
"0030070570","0070090977","2001","nfoo","internal","0000102200","MY","COMSOLMY","","E202",True
"0030070570","0070090977","2001","nfoo","internal","0000102200","MY","COMSOLMY","","E507",True
"0030070570","0070090977","2001","nfoo","internal","0000102201","MY","COMSOLMY","","E507",True
"0030070570","0070090977","2001","nfoo","internal","0000102226","MY","COMSOLMY","","E003",True
"0030070570","0070090977","2001","nfoo","internal","0000102233","MY","COMSOLMY","","E707",True
"0030070570","0070090977","2001","nfoo","internal","0000102475","MY","COMSOLMY","","E401",True
"0030070570","0070090977","2001","nfoo","internal","0000102696","MY","COMSOLMY","","E707",True
"0030070570","0070090977","2001","nfoo","internal","0000102729","MY","COMSOLMY","","E707",True
"0030070570","0070090977","2001","nfoo","internal","0000103805","MY","COMSOLMY","","E707",True
"0030070570","0070090977","2001","nfoo","internal","0000104174","MY","COMSOLMY","","E507",True
"0030070570","0070090977","2001","nfoo","internal","0000104174","MY","COMSOLMY","","E9V2",True
"0030070570","0070090977","2001","nfoo","internal","0000104344","MY","COMSOLMY","","E903",True
"0030070570","0070090977","2001","nfoo","internal","0000104483","MY","COMSOLMY","","NTRD",True
"0030070570","0070090977","2001","nfoo","internal","0000104667","MY","COMSOLMY","","E401",True
"0030070570","0070090977","2001","nfoo","internal","0000104808","MY","COMSOLMY","","E202",True
"0030070570","0070090977","2001","nfoo","internal","0000104947","MY","COMSOLMY","","E101",True
"0030070570","0070090977","2001","nfoo","internal","0000104947","MY","COMSOLMY","","E109",True
"0030070570","0070090977","2001","nfoo","internal","0000104947","MY","COMSOLMY","","E202",True
"0030070570","0070090977","2001","nfoo","internal","0000104947","MY","COMSOLMY","","E803",True
"0030070570","0070090977","2001","nfoo","internal","0000104947","MY","COMSOLMY","","NETH",True
"0030070570","0070090977","2001","nfoo","internal","0000105141","MY","COMSOLMY","","E151",True
"0030070570","0070090977","2001","nfoo","internal","0000105141","MY","COMSOLMY","","E707",True
"0030070570","0070090977","2001","nfoo","internal","0000105221","MY","COMSOLMY","","LOR2",True
"0030070570","0070090977","2001","nfoo","internal","0000105351","MY","COMSOLMY","","NTRD",True
"0030070570","0070090977","2001","nfoo","internal","0000105571","MY","COMSOLMY","","E707",True
"0030070570","0070090977","2001","nimnordin","internal","0000100187","MY","COMSOLMY","","E141",True
"0030070570","0070090977","2001","nimnordin","internal","0000100187","MY","COMSOLMY","","E507",True
"0030070570","0070090977","2001","nimnordin","internal","0000100226","MY","COMSOLMY","","E202",True
"0030070570","0070090977","2001","nimnordin","internal","0000100268","MY","COMSOLMY","","NTRD",True
"0030070570","0070090977","2001","nimnordin","internal","0000100289","MY","COMSOLMY","","E707",True
"0030070570","0070090977","2001","nimnordin","internal","0000101788","MY","COMSOLMY","","E003",True
"0030070570","0070090977","2001","nimnordin","internal","0000101788","MY","COMSOLMY","","E605",True
"0030070570","0070090977","2001","nimnordin","internal","0000101808","MY","COMSOLMY","","E903",True
"0030070570","0070090977","2001","nimnordin","internal","0000101827","MY","COMSOLMY","","E507",True
"0030070570","0070090977","2001","nimnordin","internal","0000101989","MY","COMSOLMY","","E707",True
"0030070570","0070090977","2001","nimnordin","internal","0000102200","MY","COMSOLMY","","E202",True
"0030070570","0070090977","2001","nimnordin","internal","0000102200","MY","COMSOLMY","","E507",True
"0030070570","0070090977","2001","nimnordin","internal","0000102201","MY","COMSOLMY","","E507",True
"0030070570","0070090977","2001","nimnordin","internal","0000102226","MY","COMSOLMY","","E003",True
"0030070570","0070090977","2001","nimnordin","internal","0000102233","MY","COMSOLMY","","E707",True
"0030070570","0070090977","2001","nimnordin","internal","0000102475","MY","COMSOLMY","","E401",True
"0030070570","0070090977","2001","nimnordin","internal","0000102696","MY","COMSOLMY","","E707",True
"0030070570","0070090977","2001","nimnordin","internal","0000102729","MY","COMSOLMY","","E707",True
"0030070570","0070090977","2001","nimnordin","internal","0000103805","MY","COMSOLMY","","E707",True
"0030070570","0070090977","2001","nimnordin","internal","0000104174","MY","COMSOLMY","","E507",True
"0030070570","0070090977","2001","nimnordin","internal","0000104174","MY","COMSOLMY","","E9V2",True
"0030070570","0070090977","2001","nimnordin","internal","0000104344","MY","COMSOLMY","","E903",True
"0030070570","0070090977","2001","nimnordin","internal","0000104483","MY","COMSOLMY","","NTRD",True
"0030070570","0070090977","2001","nimnordin","internal","0000104667","MY","COMSOLMY","","E401",True
"0030070570","0070090977","2001","nimnordin","internal","0000104808","MY","COMSOLMY","","E202",True
"0030070570","0070090977","2001","nimnordin","internal","0000104947","MY","COMSOLMY","","E101",True
"0030070570","0070090977","2001","nimnordin","internal","0000104947","MY","COMSOLMY","","E109",True
"0030070570","0070090977","2001","nimnordin","internal","0000104947","MY","COMSOLMY","","E202",True
"0030070570","0070090977","2001","nimnordin","internal","0000104947","MY","COMSOLMY","","E803",True
