"zzprncode","PrincipalName","matnr","Description","TherapeuticClass","zzibrnd","zzdwrx","vmsta","vmstd","mstav","mstdv","MaterialSalesOrganisation","vtweg","mtart","mvgr4","mvgr2","prodh","GovernmentMaterialCode","OldMaterialCode","DefaultMaterialDescription","vtext","unitOfMeasurement","itemRegistrationNumber","Language","taxm1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021828","SeqCap EZ pure Cap.B   1'kit","Non-IMS classified","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","786977952","SeqCap EZ pure Cap.B   1'kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021830","TaqMan Probe   1'Set","All other non-therapeutic products","TaqMan","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","786LR01167","TaqMan Probe   1'Set","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021838","TaqMan probe   2 OD","Non-IMS classified","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","786LR01406","TaqMan probe   2 OD","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021839","Texas TaqMan Probe Powder 10D 1'Btl","Non-IMS classified","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","786LR01414","Texas TaqMan Probe Powder 10D 1'Btl","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021840","Cy5 TaqMan Probe   1'Set","All other non-therapeutic products","TaqMan","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","786LR01415","Cy5 TaqMan Probe   1'Set","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021844","TaqMan JO Probe   1'Set","All other non-therapeutic products","TaqMan","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","786LR01636","TaqMan JO Probe   1'Set","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021845","Light Mix (H5N1) Powder 96Rxn 1'Set","All other diagnostic tests","Reagents/Reagent Ass","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","786LR01820","Light Mix (H5N1) Powder 96Rxn 1'Set","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021846","Light Mix (M+IPC) Powder 96Rxn 1'Set","All other diagnostic tests","Reagents/Reagent Ass","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","786LR01821","Light Mix (M+IPC) Powder 96Rxn 1'Set","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021847","Light Mix Kit(Q1/T1)   1'Kit","Non-IMS classified","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","786LR01896","Light Mix Kit(Q1/T1)   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021848","Light Mix (T2)   1'Kit","Non-IMS classified","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","786LR01933","Light Mix (T2)   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021851","HPLC Primer   1'Kit","Non-IMS classified","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","786LR02019","HPLC Primer   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021854","Compaq D300 Series   1'Set","All other non-therapeutic products","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","78LO00024","Compaq D300 Series   1'Set","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021855","HP DJ960C Printer   1'Set","All other non-therapeutic products","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","78LO00026","HP DJ960C Printer   1'Set","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021856","Notebook Computer   1'Set","All other non-therapeutic products","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","78LO00027","Notebook Computer   1'Set","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021857","IBM Think Pad X22   1'Set","All other non-therapeutic products","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","78LO00028","IBM Think Pad X22   1'Set","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021865","LC Probe Set  0.3nmol 1'Set","All other non-therapeutic products","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","78LR01217","LC Probe Set  0.3nmol 1'Set","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020940","RTS 100E.Coli HY Kit  96rxn 1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783186156","RTS 100E.Coli HY Kit  96rxn 1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020959","MagNaPLC TNAI.ITemp.   1'ket","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783262863","MagNaPLC TNAI.ITemp.   1'ket","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020960","RTS GroE Supplement  5Rxn 1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783263690","RTS GroE Supplement  5Rxn 1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020965","Micr.RNA Tar.Syn.Kit  25rxns 1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","7832668779","Micr.RNA Tar.Syn.Kit  25rxns 1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020971","RTS pIVEX GST Vector Kit 10ug 1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783268969","RTS pIVEX GST Vector Kit 10ug 1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020972","RTS pIVEX MBP Fusion Powder 1Vector 1'Bt","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783268985","RTS pIVEX MBP Fusion Powder 1Vector 1'Bt","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020973","RTS pIVEX HA Vector Vector 10ug 2'S/Set","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783268993","RTS pIVEX HA Vector Vector 10ug 2'S/Set","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020974","RTS plVEX Hi-Taq Ve. Vector  2'S/Set","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783269019","RTS plVEX Hi-Taq Ve. Vector  2'S/Set","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020975","High Pure RNA Paraf.  100Rxn 1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783270289","High Pure RNA Paraf.  100Rxn 1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020976","D-RingExch.Mai.MagNA   1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783274004","D-RingExch.Mai.MagNA   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020978","Expand HF Plus PCR Liq 250U 1'Set","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","7833002261","Expand HF Plus PCR Liq 250U 1'Set","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020983","LC-TS mRNA Quan.Plus   1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783302954","LC-TS mRNA Quan.Plus   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020984","LC Bacillus Ant.Det.   1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783303411","LC Bacillus Ant.Det.   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020986","MicroarrayTarget Amp  10rxn 1'Kit","All other diagnostic tests","Miroarrays and Servi","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","7833101919","MicroarrayTarget Amp  10rxn 1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020987","MPLC DNA Iso.L Vol.   1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783310515","MPLC DNA Iso.L Vol.   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020990","MA cDNA SynthesisKit 25rxn  1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","7833156229","MA cDNA SynthesisKit 25rxn  1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020992","RTS Lin.Temp.Gene.HA 96Rxns  1'Set","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783315860","RTS Lin.Temp.Gene.HA 96Rxns  1'Set","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020994","Water PCR Grade Liq 25ml 1'BTL","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783315959","Water PCR Grade Liq 25ml 1'BTL","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023020997","MPLC RNA Isola.III 192Rxn  1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783330591","MPLC RNA Isola.III 192Rxn  1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021002","Pro.RNASE Inhibitor Liq 5*2000U 1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783335402","Pro.RNASE Inhibitor Liq 5*2000U 1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021003","RTS ProteoMaster Kit Kit  1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783335461","RTS ProteoMaster Kit Kit  1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021008","DI.Olig.3-End Labli.  25Rxns 1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","7833535759","DI.Olig.3-End Labli.  25Rxns 1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021010","DIG OligoTailing 2nd 25rxn  1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","7833535839","DIG OligoTailing 2nd 25rxn  1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021012","Diggel shift,2nd gen   1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","7833535919","Diggel shift,2nd gen   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021018","Hi.Pu.Salm.Sam.Prep.   1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783358089","Hi.Pu.Salm.Sam.Prep.   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021019","Salmon.ShortPrep Kit  96rxns 1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783358097","Salmon.ShortPrep Kit  96rxns 1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021024","Digoxigenin 11 UTP Liq 200nmol 1'Btl","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","7833592479","Digoxigenin 11 UTP Liq 200nmol 1'Btl","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021026","RTS AviTag E.Coli B.  96Rxns 1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783514919","RTS AviTag E.Coli B.  96Rxns 1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021027","LC-FS DNA Master Hyb kit 480/kit 1Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783515567","LC-FS DNA Master Hyb kit 480/kit 1Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021028","LCFSDNA Mas.Hyb.Pro.   1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783515575","LCFSDNA Mas.Hyb.Pro.   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021029","LCFSDNA Ma.SYBR Gr.I   1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783515869","LCFSDNA Ma.SYBR Gr.I   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021030","LC-FS DNA MasterPlus  480Rxns 1'kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783515885","LC-FS DNA MasterPlus  480Rxns 1'kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021031","Linear Array DNA Kit   1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783527867","Linear Array DNA Kit   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021039","LC Fo.Lis.Gen.De.Kit  96rxns 1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783535614","LC Fo.Lis.Gen.De.Kit  96rxns 1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021040","LC Uraci-DNA Glycos. Liq 100U 1Btl","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783539806","LC Uraci-DNA Glycos. Liq 100U 1Btl","Product : Full Tax","EA","NA","E","1"
"0000100920","台灣羅氏醫療診斷設備股份有限","000000000023021041","MPLC RNA Iso.Kit-Hi.  192Iso. 1kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2800","10","ZF03","OTH","","1009200000NO0NO0NO","","783542394","MPLC RNA Iso.Kit-Hi.  192Iso. 1kit","Product : Full Tax","EA","NA","E","1"
