"matnr","zzprncode","zzibrnd","mtart","matkl","TherapeuticClass","PrincipalName","mstae","mstde","mstav","mstdv","zzdwrx","spart","vtweg","dwerk","mvgr1","mvgr2","mvgr3","mvgr4","mvgr5","tragr","vmsta","vmstd","MaterialSalesOrganisation","prodh","mtpos","OldMaterialCode","GovernmentMaterialCode","taxClassification","Description","Language","DefaultMaterialDescription","DefaultMaterialLanguage","unitOfMeasurement","itemRegistrationNumber","GenericMaterialName","WarehouseStorageCondition","aland","taxm1","taxm2","taxm3","taxm4","taxm5","taxm6","taxm7","taxm8","taxm9","taxim","tatyp","vtext","idnlf","prat1","prat2","prat3","prat4","prat5","prat6","prat7","prat8","prat9"
"000000000023047805","0000101256","ANTI-HAIR FALL SHAMP","ZF03","ZPC","Other dermatological preparations","EMBUN ELIT SDN BHD (PCL a/c)","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","300","ZP01","","00000000","2001","101256WHAI01008001","ZPPK","046823573","","","ANTI-HAIR FALL SHAMPOO (SAMPLE)30ML","E","ANTI-HAIR FALL SHAMPOO (SAMPLE)30ML","E","EA","NOT130203764K","ANTI-HAIR FALL SHAMPOO (SAMPLE)  30ML","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023064257","0000101237","BIO C","ZF03","ZCH","Plain vitamin C (including vit. C salts)","BLACKMORES (MALAYSIA) SDN BHD","LR","20250101","LR","20250101","Y","20","10","2010","STD","","ZNC","2GD","","ZP01","","00000000","2001","101237AVIC01001001","NORM","23108","","","BIO CTABS1000MG60'S","E","BIO CTABS1000MG60'S","E","EA","MAL19991177XCR","BIO C               TABS         60'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","72041","","","","","","","","",""
"000000000023072655","0000101274","BITREEN 200S X 2 (2N","ZF03","ZCH","Other therapeutic preparations","TOTAL HEALTH CONCEPT SDN BHD","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101274VHER01027001","NORM","69336","","","BITREEN 200S X 2 (2ND @ 50%)","E","BITREEN 200S X 2 (2ND @ 50%)","E","EA","MAL19990372T","BITREEN 200S X 2 (2ND @ 50%)","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021046644","0000101393","BLUNT FILTER NEEDLE","ZF01","ZMD","All other non-therapeutic products","BECTON DICKINSON HOLDINGS PTE","LR","20250101","LR","20250101","Y","30","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101393000102000000","NORM","277305211","","","BLUNT FILTER NEEDLE18GX1.5""5MICRON 100S","E","BLUNT FILTER NEEDLE18GX1.5""5MICRON 100S","E","EA","NOT REQUIRED","BLUNT FILTER NEEDLE 18GX1.5""5MICRON 100S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023064919","0000101369","CAL-D-VITA EFF","ZF03","ZCH","Calcium products","BAYER CO (MALAYSIA) SDN BHD","LR","99900501","LR","99900501","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101369000001002001","NORM","25182093134","","","CAL-D-VITA EFFTAB10S","E","CAL-D-VITA EFFTAB10S","E","EA","MAL19987396X","CAL-D-VITA EFF      TAB          10S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","82093134","","","","","","","","",""
"000000000023059259","0000101337","BEBELAC INFANT FORMU","ZF03","ZNT","Other nutrients","DANONE SPECIALIZED NUTRITION","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101337DUM001001007","NORM","FGBB1RG0800TNMY03","","","BEBELAC INFANT FORMULA STEP 1800G","E","BEBELAC INFANT FORMULA STEP 1800G","E","EA","NOT REQUIRED","BEBELAC INFANT FORMULA STEP 1    800G","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","FGBB1RG0800TNMY03","","","","","","","","",""
"000000000023063786","0000101363","(M) TEOSYAL PS RD II","ZF03","ZMD","Other dermatological preparations","PARVUS SDN BHD","LR","20250101","LR","20250101","Y","30","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101363000FIL001003","NORM","PVFILTEOPR21MAC","","","(M) TEOSYAL PS RD II 1ML PRFS 2'S","E","(M) TEOSYAL PS RD II 1ML PRFS 2'S","E","EA","NOT REQUIRED","","AC","MY","0","","","","","","","","","","MWST","Product : No Tax","PVFILTEOPR21MAC","","","","","","","","",""
"000000000021223601","0000104318","","ZF01","ZPE","Musculo-Skeletal System","HANDOK INC","LR","20190804","LR","20990804","Y","10","10","2010","","","","","","ZP01","","00000000","2001","104318KETOTO001","NORM","3310001","","","(Z) KETOTOP PLASTER  20 X 6'S","E","(Z) KETOTOP PLASTER  20 X 6'S","E","EA","","","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023071065","0000101242","SELSUN BLUE MEDICATE","ZF03","ZPC","Topical scalp antifungals","ROHTO-MENTHOLATUM (M) SDN BHD","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101242SKIN01001003","NORM","29099","","","SELSUN BLUE MEDICATED TREATMENT200ML","E","SELSUN BLUE MEDICATED TREATMENT200ML","E","EA","NOT120600954K","SELSUN BLUE MEDICATED TREATMENT  200ML M","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021047282","0000101280","THOMSON OSTEOPRO","ZF01","ZCH","Other multivitamins with minerals","HERBAL REVIVAL SDN BHD (PRI","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101280VHBP01005001","NORM","81110295","","","THOMSON OSTEOPROCAPS300MG300'S","E","THOMSON OSTEOPROCAPS300MG300'S","E","EA","MAL06091460X","THOMSON OSTEOPRO    CAPS  300MG  300'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023046844","0000101236","RETROVIR  **","ZF03","ZPE","Nucleoside & nucleotide rev. transc.inh.","GLAXOSMITHKLINE PHARMACEUTICAL_","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP01","Z7","20140620","2001","101236000HIVRETRET","NORM","02181149","","","RETROVIR  **SYRUP10MG/ML200ML","E","RETROVIR  **SYRUP10MG/ML200ML","E","EA","MAL19930308A","ZIDOVUDINE","AC","MY","0","","","","","","","","","","MWST","Product : No Tax","","","","","","","","","",""
"000000000021222898","0000104279","(Z)MINIPRESS TABS","ZF01","ZPE","A-hyper plain,mainly peripherally acting","PFIZER (M) SDN BHD","LR","20230906","LR","20230906","Y","10","10","2010","","","ZNC","2SD","","ZP01","","00000000","2001","104279SELE01001001","NORM","128F000013009","","","(Z) MINIPRESS TABS 2MG 100'S","E","(Z) MINIPRESS TABS 2MG 100'S","E","EA","MAL19870098AZ","PRAZOSIN HCL","AC","MY","0","","","","","","","","","","MWST","Product : No Tax","F000013009","","","","","","","","",""
"000000000023047715","0000101256","NAPPY RASH CREAM","ZF03","ZPC","Emollients, protectives","EMBUN ELIT SDN BHD (PCL a/c)","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101256WBAB01001001","NORM","046512170","","","NAPPY RASH CREAM","E","NAPPY RASH CREAM","E","EA","NOT130303749K","NAPPY RASH CREAM","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023047751","0000101256","ORGANIQUE EXF WAL&WO","ZF03","ZPC","Emollients, protectives","EMBUN ELIT SDN BHD (PCL a/c)","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101256WORG01001004","NORM","046816667","","","ORGANIQUE EXF WAL&WOOD APPLE F/SCRUB 150","E","ORGANIQUE EXF WAL&WOOD APPLE F/SCRUB 150","E","EA","NOT130403856K","ORGANIQUE EXF WAL&WOOD APPLE F/SCRUB 150","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023058206","0000101318","KABIVEN PERIPHERAL 2","ZF03","ZPE","Fat emulsions, combinations","FRESENIUS KABI MALAYSIA SDN","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP01","","00000000","2001","101318HOSSOLINF004","NORM","167831232420","","","KABIVEN PERIPHERAL 2000ML1'S","E","KABIVEN PERIPHERAL 2000ML1'S","E","EA","MAL20033363A","KABIVEN PERIPHERAL 2000ML 1'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","831232420","","","","","","","","",""
"000000000021041264","0000101229","JYW F/P OIL CONT+SP","ZF01","ZPC","Emollients, protectives","JOHNSON & JOHNSON SDN BHD (PCL","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101229JPES01001008","NORM","152831757005","","","JYW F/P OIL CONT+SPF15(W)10G+BLOSSM 50G","E","JYW F/P OIL CONT+SPF15(W)10G+BLOSSM 50G","E","EA","NOT05100547KE","JYW F/P OIL CONT+SPF15(W)10G+BLOSSM 50G","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","8850007560104","","","","","","","","",""
"000000000023056110","0000101289","HYDRO-Q10+CARNI 30S","ZF03","ZCH","Other therapeutic preparations","NUVANTA SDN BHD c/o CAMBERT","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101289VHYD01001001","NORM","099NVHQC0339","","","HYDRO-Q10+CARNI 30SBLISTER T/P","E","HYDRO-Q10+CARNI 30SBLISTER T/P","E","EA","MAL06021220X","HYDRO-Q10+CARNI 30S BLISTER T/P","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021046049","0000101361","MEPITAC 4X150","ZF01","ZMC","All other wound healing agents","MOLNLYCKE HEALTHCARE","LR","20250101","LR","20250101","Y","30","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101361000AWC007001","NORM","223298400","","","MEPITAC 4X1501'S","E","MEPITAC 4X1501'S","E","EA","NOT REQUIRED","MEPITAC 4X150 1'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021042530","0000101346","MUCOLATOR","ZF01","ZPE","Expectorants","ABBOTT LABORATORIES (M) SDN","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101346000EPDMUCMUC","NORM","209F645.030","","","MUCOLATORSACHET200MG30'S","E","MUCOLATORSACHET200MG30'S","E","EA","MAL19993032X","ACETYLCYSTEINE SACHET 200MG 30'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021046529","0000101390","LIVOLIN FORTE TWIN P","ZF01","ZCH","Hepatic protectors, lipotropics","MEGA LIFESCIENCES PTY LTD (PCL","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101390000008001001","NORM","274LVFC003P2","","","LIVOLIN FORTE TWIN PACK+NAT C PROMO/PACK","E","LIVOLIN FORTE TWIN PACK+NAT C PROMO/PACK","E","EA","MAL05092253XC","LIVOLIN FORTE TWIN PACK+NAT C PROMO/PACK","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021039648","0000101254","VEET WAX STRIP NORMA","ZF01","ZPC","Emollients, protectives","RECKITT BENCKISER (MALAYSIA)","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101254RB0001012VEE","NORM","0428040264","","","VEET WAX STRIP NORMAL SKIN(MISSONI) 20S","E","VEET WAX STRIP NORMAL SKIN(MISSONI) 20S","E","EA","NOT120400236K","VEET WAX STRIP NORMAL SKIN (MISSONI)20S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021040370","0000101296","ZYVOX ORAL SUSP","ZF01","ZPE","All other antibacterials","PFIZER (M) SDN BHD  (PCL a/c)","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP01","Z7","20210701","2001","101296J01D01001001","NORM","1281187101","","","ZYVOX ORAL SUSP100MG/5ML","E","ZYVOX ORAL SUSP100MG/5ML","E","EA","MAL20020872AR","LINEZOLID","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","400548555","","","","","","","","",""
"000000000023071711","0000101248","XYLOCAINE 2% PLAIN","ZF03","ZPE","Anaesthetics local, medical injectables","ASTRAZENECA SDN BHD (PCL a/c)","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP01","","00000000","2001","101248NANA03003003","NORM","3683431","","","XYLOCAINE 2% PLAINPDF50X5ML","E","XYLOCAINE 2% PLAINPDF50X5ML","E","EA","MAL19890636A","LIDOCAINE HCL","AC","MY","0","","","","","","","","","","MWST","Product : No Tax","MY3683431","","","","","","","","",""
"000000000023047387","0000101256","PURIFYING NEEM FACE","ZF03","ZCS","Emollients, protectives","EMBUN ELIT SDN BHD (PCL a/c)","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101256WSKI01012001","NORM","046049856","","","PURIFYING NEEM FACEWASH 150ML +FW 15ML","E","PURIFYING NEEM FACEWASH 150ML +FW 15ML","E","EA","NOT130202172K","PURIFYING NEEM FACE WASH 150ML + FW 15ML","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023058114","0000101314","PROGUTT","ZF03","ZCH","Other therapeutic preparations","PROTHERAPIX SDN BHD","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2PR","","ZP01","","00000000","2001","101314VSUP01001001","NORM","162000","","","PROGUTTCAPS30'S","E","PROGUTTCAPS30'S","E","EA","MAL06121185XC","PROGUTT 30'S CAPSULES","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023072292","0000101260","PRIMOLIN GOLD 1300MG","ZF03","ZCH","All other tonics","SWISS BIO PHARMA SDN","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101260VHBP01001004","NORM","51706","","","PRIMOLIN GOLD 1300MG(TWINPACK)2X150'S","E","PRIMOLIN GOLD 1300MG(TWINPACK)2X150'S","E","EA","MAL19990335XC","PRIMOLIN GOLD 1300MG(TWIN PACK)  2X150'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000022004010","0000101283","PRIMAPORE 20CM X 10C","ZF02","ZWM","All other non-therapeutic products","SMITH & NEPHEW HEALTHCARE SDN","LR","20250101","LR","20250101","Y","30","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101283WMED01001004","NORM","83045","","","PRIMAPORE 20CM X 10CMBOX OF20","E","PRIMAPORE 20CM X 10CMBOX OF20","E","EA","NOT REQUIRED","PRIMAPORE 20CM X 10CM  BOX OF 20","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","66000319","","","","","","","","",""
"000000000021046669","0000101393","SYRINGE ORAL 1ML","ZF01","ZMD","All other non-therapeutic products","BECTON DICKINSON HOLDINGS PTE","LR","20250101","LR","20250101","Y","30","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101393000102000000","NORM","277305851","","","SYRINGE ORAL 1MLCLEARBP200'S","E","SYRINGE ORAL 1MLCLEARBP200'S","E","EA","NOT REQUIRED","SYRINGE ORAL 1ML CLEAR BP 200'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021042685","0000101346","SURBEX BE EPO","ZF01","ZCH","All other tonics","ABBOTT LABORATORIES (M) SDN","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101346000EPDEPOEPO","NORM","209P858.030R","","","SURBEX BE EPOCAP1000MG30'S","E","SURBEX BE EPOCAP1000MG30'S","E","EA","MAL05051048XCR","SURBEX BE EPO CAP 1000MG 30'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023072149","0000101255","SUPA GARLIC PLUS (TW","ZF03","ZCH","Anti-atheroma preps. of natural origin","SWISS BIO PHARMA SDN BHD  (PCL","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101255BATH01007001","NORM","45744","","","SUPA GARLIC PLUS (TWIN PACK)2X145'S","E","SUPA GARLIC PLUS (TWIN PACK)2X145'S","E","EA","MAL19987043XCR","SUPA GARLIC PLUS (TWIN PACK)     2X145'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023065203","0000101377","TDF AHA REVITALIZ LO","ZF03","ZCS","Emollients, protectives","STRATA WIDE (M) SDN BHD  (PCL","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2PR","","ZP01","","00000000","2001","101377TDF001004001","NORM","259097","","","TDF AHA REVITALIZ LOT MP153.5floz/100ML","E","TDF AHA REVITALIZ LOT MP153.5floz/100ML","E","EA","NOT110902304K","TDF AHA REVITALIZ LOT MP153.5flo z/100ML","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021037516","0000101223","TECNIS ACRYL ZA9003","ZF01","ZMD","Cataract and anticataractogenic preps.","ABBOTT MEDICAL OPTICS","LR","20250101","LR","20250101","Y","30","10","2010","Z93","","ZNC","2GD","","ZP01","","00000000","2001","101223000IOL003002","NORM","009ZA9003195","","","TECNIS ACRYL ZA9003+19.5","E","TECNIS ACRYL ZA9003+19.5","E","EA","NOT REQUIRED","TECNIS ACRYL ZA9003 +19.5","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023048632","0000101261","TASIG HGC ALU U17","ZF03","ZPE","All other antineoplastics","NOVARTIS CORPORATION (M) SDN","LR","20140619","Z7","20180502","Y","10","10","2010","","","ZHP","2SD","","ZP05","","00000000","2001","10126100ONCO001001","NORM","052710902","","","TASIG HGC ALU U17CAP200MG4X28'S","E","TASIG HGC ALU U17CAP200MG4X28'S","E","EA","MAL20081780AR","NILOTINIB HYDROCHLORIDE MONOHYDRATE","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","710902","","","","","","","","",""
"000000000023058776","0000101325","TEA TREE E WITH VITA","ZF03","ZCS","Emollients, protectives","MAXWELL PHARMA SDN BHD (PCL","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101325GOE001007002","NORM","175TTEF10","","","TEA TREE E WITH VITAMIN ESERUM10ML","E","TEA TREE E WITH VITAMIN ESERUM10ML","E","EA","NOT120201578K","TEA TREE E WITH VITAMIN E SERUM  10ML","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021037890","0000101223","TECNIS MF 1PCS 6.0MM","ZF01","ZMD","Cataract and anticataractogenic preps.","ABBOTT MEDICAL OPTICS","LR","20250101","LR","20250101","Y","30","10","2010","ZMB","","ZNC","2GD","","ZP01","","00000000","2001","101223000IOLMULMF1","NORM","009ZMB00I0095","","","TECNIS MF 1PCS 6.0MM09.5D","E","TECNIS MF 1PCS 6.0MM09.5D","E","EA","NOT REQUIRED","TECNIS MF 1PCS 6.0MM09.5D","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021037904","0000101223","TECNIS MF 1PCS 6.0MM","ZF01","ZMD","Cataract and anticataractogenic preps.","ABBOTT MEDICAL OPTICS","LR","20250101","LR","20250101","Y","30","10","2010","ZMB","","ZNC","2GD","","ZP01","","00000000","2001","101223000IOLMULMF1","NORM","009ZMB00I0165","","","TECNIS MF 1PCS 6.0MM16.5D","E","TECNIS MF 1PCS 6.0MM16.5D","E","EA","NOT REQUIRED","TECNIS MF 1PCS 6.0MM16.5D","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021037923","0000101223","TECNIS MF 1PCS 6.0MM","ZF01","ZMD","Cataract and anticataractogenic preps.","ABBOTT MEDICAL OPTICS","LR","20250101","LR","20250101","Y","30","10","2010","ZMB","","ZNC","2GD","","ZP01","","00000000","2001","101223000IOLMULMF1","NORM","009ZMB00I0260","","","TECNIS MF 1PCS 6.0MM26.0D","E","TECNIS MF 1PCS 6.0MM26.0D","E","EA","NOT REQUIRED","TECNIS MF 1PCS 6.0MM26.0D","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021037074","0000101223","SENSAR IOL AR40E","ZF01","ZMD","Cataract & anticataractogenic prep, top.","ABBOTT MEDICAL OPTICS","LR","20250101","LR","20250101","Y","30","10","2010","SEN","","ZNC","2GD","","ZP01","","00000000","2001","101223000IOL003001","NORM","009AR40E00200","","","SENSAR IOL AR40E20.0D","E","SENSAR IOL AR40E20.0D","E","EA","NOT REQUIRED","SENSAR IOL AR40E    20.0D","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021037116","0000101223","SENSAR IOL AR40M0","ZF01","ZMD","Cataract & anticataractogenic prep, top.","ABBOTT MEDICAL OPTICS","LR","20250101","LR","20250101","Y","30","10","2010","SEN","","ZNC","2GD","","ZP01","","00000000","2001","101223000IOL003001","NORM","009AR40M00005","","","SENSAR IOL AR40M0+0.50D","E","SENSAR IOL AR40M0+0.50D","E","EA","NOT REQUIRED","SENSAR IOL AR40M0   +0.50D","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023056978","0000101293","ST JOHN'S WORT","ZF03","ZCH","All other tonics","CAMBERT (M) SDN BHD  (PCL a/c)","LR","20250101","LR","20250101","Y","20","10","2010","KRL","","ZNC","2GD","","ZP01","","00000000","2001","101293VKOR01003019","NORM","119KRLVIT1835","","","ST JOHN'S WORTCAP30'S","E","ST JOHN'S WORTCAP30'S","E","EA","MAL20002030T","ST JOHN'S WORT CAP 30'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
